Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank
32,"W Li, Y Zhao, S Lu, D Chen",Mechanisms and challenges on mobility-augmented service provisioning for mobile cloud computing,2015,IEEE Communications Magazine,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7060487/,"https://scholar.google.com/scholar?cites=12105087086444263847&as_sdt=2005&sciodt=0,5&hl=en&num=20",24
0,W Liu,Cooperative Resource Sharing in Mobile Cloud Computing,2015,,repository.kulib.kyoto-u.ac.jp,https://repository.kulib.kyoto-u.ac.jp/dspace/bitstream/2433/199456/1/yjohk00578.pdf,,343
0,"V Meena, V Kalpana, AR Devi…",Study on Computational Offloading Methods in Mobile Cloud Computing,2015,RESEARCH …,RJPBCS RESEARCH JOURNAL …,,,337
3,"V Suganya, AL Shanthi",Mobile Cloud Computing Perspectives and Challenges,2015,International Journal of Innovative Research in …,,,"https://scholar.google.com/scholar?cites=7516323664968709767&as_sdt=2005&sciodt=0,5&hl=en&num=20",145
1,"W Yan, L Qingyun, C Xiufeng…",Study on security management model based on trusted agent in mobile cloud computing environment,2015,… Technology (CCT 2015 …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7446930/,"https://scholar.google.com/scholar?cites=18044596078246508145&as_sdt=2005&sciodt=0,5&hl=en&num=20",197
6,"W Zhang, Y Wen",Energy-efficient task execution for application as a general topology in mobile cloud computing,2015,IEEE Transactions on Cloud Computing,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7364210/computer.org/tcc,"https://scholar.google.com/scholar?cites=16762797928660542799&as_sdt=2005&sciodt=0,5&hl=en&num=20",141
55,"W Zhang, Y Wen, DO Wu",Collaborative task execution in mobile cloud computing under a stochastic wireless channel,2015,IEEE Transactions on Wireless …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6846368/,"https://scholar.google.com/scholar?cites=12021313298708228771&as_sdt=2005&sciodt=0,5&hl=en&num=20",21
2,"W Zhang, Y Wen, X Zhang",Towards virus scanning as a service in mobile cloud computing: Energy-efficient dispatching policy under n-version protection,2015,IEEE Transactions on Emerging …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7226806/,"https://scholar.google.com/scholar?cites=17637546347110145683&as_sdt=2005&sciodt=0,5&hl=en&num=20",170
0,"W Zhao, Y Dong, J Chen, Y Li",An Application of Mobile Cloud Computing in the GPS of Taxi,2015,2015 International Symposium on …,Atlantis Press,,,271
65,"W Zhu, L Liu, C Luo",Multimedia aware cloud for mobile device computing,2015,"US Patent 9,088,577",Google Patents,https://patents.google.com/patent/US9088577B2/en,"https://scholar.google.com/scholar?cites=8077978667654806138&as_sdt=2005&sciodt=0,5&hl=en&num=20",56
204,X Chen,Decentralized computation offloading game for mobile cloud computing,2015,IEEE Transactions on Parallel and Distributed …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6787113/,"https://scholar.google.com/scholar?cites=5612375215200026008&as_sdt=2005&sciodt=0,5&hl=en&num=20",2
3,"X Fu, S Secci, D Huang, R Jana",Mobile cloud computing [Guest Edotorial],2015,IEEE Communications …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7060483/,"https://scholar.google.com/scholar?cites=2217248684159936859&as_sdt=2005&sciodt=0,5&hl=en&num=20",148
3,"X Huang, R Yu, J Kang, J Ding…",Dynamic resource pricing and scalable cooperation for mobile cloud computing,2015,… and Computing and …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7518334/,"https://scholar.google.com/scholar?cites=10224179345626523009&as_sdt=2005&sciodt=0,5&hl=en&num=20",162
51,"X Lin, Y Wang, Q Xie, M Pedram",Task scheduling with dynamic voltage and frequency scaling for energy minimization in the mobile cloud computing environment,2015,IEEE Transactions on …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/6985666/,"https://scholar.google.com/scholar?cites=15192184981213755651&as_sdt=2005&sciodt=0,5&hl=en&num=20",22
1,"X Liu, C Yuan, E Peng, Z Yang",Combined Service Subscription and Delivery Energy-Efficient Scheduling in Mobile Cloud Computing.,2015,KSII Transactions on Internet & Information …,itiis.org,"http://www.itiis.org/digital-library/manuscript/file/1009/TIIS+Vol+9,+No+5-2.pdf","https://scholar.google.com/scholar?cites=16846766745618268996&as_sdt=2005&sciodt=0,5&hl=en&num=20",226
0,"X Liu, C Yuan, Z Yang, E Peng",Wireless-uplinks-based energy-efficient scheduling in mobile cloud computing,2015,Mathematical Problems in …,hindawi.com,https://www.hindawi.com/journals/mpe/2015/658216/abs/,,331
14,"X Ma, C Lin, X Xiang, C Chen",Game-theoretic analysis of computation offloading for cloudlet-based mobile cloud computing,2015,… of the 18th ACM International Conference …,dl.acm.org,https://dl.acm.org/citation.cfm?id=2811598,"https://scholar.google.com/scholar?cites=6147121761452076201&as_sdt=2005&sciodt=0,5&hl=en&num=20",61
11,"X Sun, N Ansari",Energy-optimized bandwidth allocation strategy for mobile cloud computing in LTE networks,2015,Wireless Communications and Networking …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7127795/,"https://scholar.google.com/scholar?cites=10643383064700229962&as_sdt=2005&sciodt=0,5&hl=en&num=20",51
1,"X Wang, D Luo",Energy Efficiency Based Resource Schedule in Mobile Cloud Computing,2015,Journal of Computational and Theoretical …,ingentaconnect.com,http://www.ingentaconnect.com/content/asp/jctn/2015/00000012/00000002/art00014,"https://scholar.google.com/scholar?cites=12915239127212611071&as_sdt=2005&sciodt=0,5&hl=en&num=20",203
10,"X Xiang, C Lin, X Chen",EcoPlan: energy-efficient downlink and uplink data transmission in mobile cloud computing,2015,Wireless Networks,Springer,https://link.springer.com/article/10.1007/s11276-014-0795-x,"https://scholar.google.com/scholar?cites=17369806453479369933&as_sdt=2005&sciodt=0,5&hl=en&num=20",63
0,"Y Cai, FR Yu, S Bu",Cloud Radio Access Networks in Mobile Cloud Computing Systems,2015,Advances in Mobile Cloud Computing …,books.google.com,https://books.google.com/books?hl=en&lr=&id=rpHwCgAAQBAJ&oi=fnd&pg=PA269&dq=+%22mobile+cloud+computing%22&ots=sNh91USHn_&sig=FraCDF7xjTbn9Cii6aRBuudftPY,,273
0,"Y Elmahoti, N Aknin",Optimization Energy Consumption in Mobile Cloud Computing by Using an Elastic Framework.,2015,BDCA,ceur-ws.org,http://ceur-ws.org/Vol-1580/id38.pdf,,309
10,"Y Jin, C Tian, H He, F Wang",A secure and lightweight data access control scheme for mobile cloud computing,2015,Big Data and Cloud Computing …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7310735/,"https://scholar.google.com/scholar?cites=6773492286402027373&as_sdt=2005&sciodt=0,5&hl=en&num=20",83
11,"Y Kikuchi, Y Shibata",Mobile cloud computing for distributed disaster information system in challenged communication environment,2015,Advanced Information Networking and …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7096228/,"https://scholar.google.com/scholar?cites=15691610207516069121&as_sdt=2005&sciodt=0,5&hl=en&num=20",60
1,"Y Kikuchi, Y Shibata",Mobile Cloud Computing on Delay Tolerant Network Protocol,2015,Network-Based Information Systems …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7350621/,"https://scholar.google.com/scholar?cites=3515167542446787150&as_sdt=2005&sciodt=0,5&hl=en&num=20",212
15,"Y Kim, J Kwak, S Chong",Dual-side dynamic controls for cost minimization in mobile cloud computing systems,2015,"… and Optimization in Mobile, Ad Hoc …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7151104/,"https://scholar.google.com/scholar?cites=17532117041204635689&as_sdt=2005&sciodt=0,5&hl=en&num=20",45
0,"Y Li, J Li",A mobile Internet Applications System Based on Cloud Computing and Identification,2015,,Citeseer,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.1033.6049&rep=rep1&type=pdf,,321
11,"Y Lin, T Kämäräinen, M Di Francesco…",Performance evaluation of remote display access for mobile cloud computing,2015,Computer …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0140366415001619,"https://scholar.google.com/scholar?cites=17500858257655349860&as_sdt=2005&sciodt=0,5&hl=en&num=20",71
8,"Y Liu, MJ Lee",An adaptive resource allocation algorithm for partitioned services in mobile cloud computing,2015,"… Engineering (SOSE), 2015 IEEE Symposium on",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7133531/,"https://scholar.google.com/scholar?cites=10835949925097115622&as_sdt=2005&sciodt=0,5&hl=en&num=20",85
9,"Y Liu, MJ Lee",Security-aware resource allocation for mobile cloud computing systems,2015,"… and Networks (ICCCN), 2015 24th International …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7288465/,"https://scholar.google.com/scholar?cites=11120881984148802290&as_sdt=2005&sciodt=0,5&hl=en&num=20",87
5,"Y Tao, Y Zhang, Y Ji",Efficient Computation Offloading Strategies for Mobile Cloud Computing,2015,"… and Applications (AINA), 2015 IEEE 29th …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7098031/,"https://scholar.google.com/scholar?cites=3791817865593231730&as_sdt=2005&sciodt=0,5&hl=en&num=20",165
90,"Y Wang, R Chen, DC Wang",A survey of mobile cloud computing applications: perspectives and challenges,2015,Wireless Personal Communications,Springer,https://link.springer.com/article/10.1007/s11277-014-2102-7,"https://scholar.google.com/scholar?cites=6560307938764306798&as_sdt=2005&sciodt=0,5&hl=en&num=20",9
0,"Y Wang, Z Zheng, MR Lyu",Entropy-Based Service Selection with Uncertain QoS for Mobile Cloud Computing,2015,Collaboration and Internet …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7423090/,,319
0,"Y Wen, W Zhang, K Guan",Toward Energy-Efficient Task Execution in Mobile Cloud Computing,2015,… in Mobile Cloud Computing Systems,books.google.com,https://books.google.com/books?hl=en&lr=&id=rpHwCgAAQBAJ&oi=fnd&pg=PA45&dq=+%22mobile+cloud+computing%22&ots=sNh91USHn1&sig=Vo1xJ7NyEYx9eKUcBayuQr_iORE,,310
9,"Y Xie, H Wen, B Wu, Y Jiang…",A modified hierarchical attribute-based encryption access control method for mobile cloud computing,2015,IEEE Transactions on …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7368903/computer.org/tcc,"https://scholar.google.com/scholar?cites=8886656803477101698&as_sdt=2005&sciodt=0,5&hl=en&num=20",94
10,"Y Xue, R Deters",Resource sharing in mobile cloud-computing with CoAP,2015,Procedia Computer Science,Elsevier,https://www.sciencedirect.com/science/article/pii/S187705091502445X,"https://scholar.google.com/scholar?cites=6769368238885319314&as_sdt=2005&sciodt=0,5&hl=en&num=20",72
1,"Y Yan, H Xiaohong, W Wanjun",Location-Based Services and Privacy Protection under Mobile Cloud Computing,2015,Bulletin of Electrical …,journal.portalgaruda.org,http://journal.portalgaruda.org/index.php/EEI/article/view/548,"https://scholar.google.com/scholar?cites=10089987280061862316&as_sdt=2005&sciodt=0,5&hl=en&num=20",217
2,"Y Zhao, S Zhou, T Zhao, Z Niu",Energy-efficient task offloading for multiuser mobile cloud computing,2015,Communications in China …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7448613/,"https://scholar.google.com/scholar?cites=2978186660095753025&as_sdt=2005&sciodt=0,5&hl=en&num=20",209
0,YH Jung,Designing Distribution of Computations for Mobile Cloud Computing Systems,2015,,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/7dac/242a1e8bdb2e124d85621f7534729c2677c3.pdf,,330
0,"YX Ling, TJ Wee, MT Shing, G Singh, JH Gibson",Mobile Cloud Computing for C2-Operating in DIL Network Conditions,2015,,calhoun.nps.edu,https://calhoun.nps.edu/handle/10945/44718,,352
3,"Z Guan, T Melodia",The value of cooperation: Minimizing user costs in multi-broker mobile cloud computing networks,2015,IEEE Transactions on Cloud Computing,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7116545/,"https://scholar.google.com/scholar?cites=8899205649924196254&as_sdt=2005&sciodt=0,5&hl=en&num=20",169
8,"Z Hao, Y Tang, Y Zhang, E Novak…",SMOC: A secure mobile cloud computing platform,2015,"… INFOCOM), 2015 IEEE …",ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7218658/,"https://scholar.google.com/scholar?cites=14736093847452483310&as_sdt=2005&sciodt=0,5&hl=en&num=20",97
0,"Z Laomo, M Ying, W Guodong",Research on multi platform application development framework based on mobile cloud computing environment,2015,Automation & Instrumentation,en.cnki.com.cn,http://en.cnki.com.cn/Article_en/CJFDTOTAL-ZDYY201508065.htm,,312
11,"Z Lu, J Zhao, Y Wu, G Cao",Task allocation for mobile cloud computing in heterogeneous wireless networks,2015,Computer Communication and …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7288473/,"https://scholar.google.com/scholar?cites=3356365312807383991&as_sdt=2005&sciodt=0,5&hl=en&num=20",78
0,Z Yin,Joint Cloud and Wireless Networks Operations in Mobile Cloud Computing Environments,2015,,curve.carleton.ca,https://curve.carleton.ca/system/files/etd/b9fdb1ec-27ea-4e7a-999e-0fe907b6bede/etd_pdf/381622913f6fd315e22729ead94c73a5/yin-jointcloudandwirelessnetworksoperationsin.pdf,,279
0,"Z Yin, FR Yu, S Bu",Mobile Cloud Computing with Telecom Operator Cloud,2015,Advances in Mobile Cloud Computing …,books.google.com,https://books.google.com/books?hl=en&lr=&id=rpHwCgAAQBAJ&oi=fnd&pg=PA1&dq=+%22mobile+cloud+computing%22&ots=sNh91USHo5&sig=dwA54lkOww8YS7StKKZIKBUEHN0,,344
44,"Z Yin, FR Yu, S Bu, Z Han",Joint cloud and wireless networks operations in mobile cloud computing environments with telecom operator cloud,2015,IEEE Transactions on Wireless …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7066968/,"https://scholar.google.com/scholar?cites=9418022820618457508&as_sdt=2005&sciodt=0,5&hl=en&num=20",23
7,"Z Zhang, HT Lim, HJ Lee",The design of an efficient proxy-based framework for mobile cloud computing,2015,Journal of information and communication …,kpubs.org,http://www.kpubs.org/article/articleDownload.kpubs?downType=pdf&articleANo=E1ICAW_2015_v13n1_15,"https://scholar.google.com/scholar?cites=6999480236738886424&as_sdt=2005&sciodt=0,5&hl=en&num=20",109
2,"ZA Khan, J Siddiqui, SS Sohail",An extensive survey on mobile cloud computing,2015,Open J. Comput. Sci. Eng. Survey,,,"https://scholar.google.com/scholar?cites=17670024795389196062&as_sdt=2005&sciodt=0,5&hl=en&num=20",181
3,"A Ahmed-Nacer, MAN Samovar",Strong authentication for mobile cloud computing,2016,New Technologies for …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7745824/,"https://scholar.google.com/scholar?cites=7086668237768552&as_sdt=2005&sciodt=0,5&hl=en&num=20",71
1,"A Alam, AM Ansari, MM Barga, A Albhaishi",Is Mobile Cloud Computing Efficient for E-Learning?,2016,Proceedings of the Second …,Springer,https://link.springer.com/chapter/10.1007/978-81-322-2517-1_12,"https://scholar.google.com/scholar?cites=10284738007295099925&as_sdt=2005&sciodt=0,5&hl=en&num=20",149
0,A Chavan,How we effectively manage virtualization in Mobile Cloud Computing (MCC)?,2016,,trap.ncirl.ie,http://trap.ncirl.ie/2122/,,328
0,A Ejaz,Process state synchronization for mobility support in mobile cloud computing/Ejaz Ahmed,2016,,studentsrepo.um.edu.my,http://studentsrepo.um.edu.my/id/eprint/6174,,338
0,A Gani,Mobile Cloud Computing: Leveraging Capability for Value Creation: Inaugural Lecture,2016,,Faculty of Computer Science and …,,,317
0,A Grazioli,An Autonomic Framework for Mobile Cloud Computing,2016,,dspace-unipr.cineca.it,http://dspace-unipr.cineca.it/handle/1889/3194,,359
4,"A Irshad, M Sher, HF Ahmad, BA Alzahrani…",An improved Multi-server Authentication Scheme for Distributed Mobile Cloud Computing Services.,2016,TIIS,researchgate.net,https://www.researchgate.net/profile/Shehzad_Chaudhry/publication/312166678_An_improved_Multi-server_Authentication_Scheme_for_Distributed_Mobile_Cloud_Computing_Services/links/5873e04108ae329d621d0b2e.pdf,"https://scholar.google.com/scholar?cites=8902102518860681136&as_sdt=2005&sciodt=0,5&hl=en&num=20",65
1,"A Kaur, K Kaur",A Comparative Study of Code Offloading Techniques and Application Partitioning Methods in Mobile Cloud Computing,2016,International Journal of Computer …,search.proquest.com,http://search.proquest.com/openview/1ffa465825fd610510f10ee0b35cffd5/1?pq-origsite=gscholar&cbl=136216,"https://scholar.google.com/scholar?cites=11147222598316746488&as_sdt=2005&sciodt=0,5&hl=en&num=20",289
3,"A Khanna, A Kero, D Kumar",Mobile cloud computing architecture for computation offloading,2016,Next Generation Computing …,ieeexplore.ieee.org,http://ieeexplore.ieee.org/abstract/document/7877490/,"https://scholar.google.com/scholar?cites=11934879791409165388&as_sdt=2005&sciodt=0,5&hl=en&num=20",146
